1000, 250000, RANDOM, SKEWED, SMALLEST_LAST
Vertex, Color, Original degree, Degree when deleted, Total colors used, Avg. original degree, Max degree when deleted, Terminal clique size, Ordering runtime
0, 45, 749, 45, 2e+02, 500, 4e+02, 6e+01, 74346200
1, 67, 731, 148
2, 48, 749, 48
3, 88, 743, 154
4, 8, 746, 97
5, 29, 753, 98
6, 52, 752, 52
7, 74, 736, 161
8, 70, 782, 139
9, 21, 758, 21
10, 17, 748, 17
11, 71, 751, 167
12, 6, 736, 71
13, 20, 733, 20
14, 62, 743, 118
15, 19, 732, 19
16, 39, 745, 78
17, 65, 739, 122
18, 69, 745, 108
19, 62, 763, 62
20, 55, 745, 74
21, 42, 728, 42
22, 4, 744, 96
23, 51, 725, 51
24, 28, 726, 93
25, 0, 738, 0
26, 46, 748, 46
27, 59, 727, 68
28, 49, 753, 49
29, 7, 731, 7
30, 87, 730, 151
31, 41, 741, 41
32, 36, 733, 101
33, 10, 728, 10
34, 50, 750, 120
35, 13, 742, 112
36, 90, 738, 163
37, 54, 755, 54
38, 41, 742, 73
39, 11, 737, 142
40, 9, 740, 9
41, 25, 729, 25
42, 64, 741, 64
43, 71, 721, 119
44, 49, 745, 75
45, 10, 728, 81
46, 26, 735, 26
47, 27, 727, 105
48, 64, 735, 162
49, 56, 738, 64
50, 47, 738, 113
51, 14, 733, 80
52, 18, 761, 18
53, 51, 739, 84
54, 2, 730, 78
55, 27, 721, 27
56, 16, 734, 16
57, 23, 722, 134
58, 0, 730, 82
59, 4, 742, 4
60, 40, 747, 40
61, 89, 727, 156
62, 14, 734, 14
63, 24, 740, 70
64, 60, 738, 60
65, 8, 734, 8
66, 93, 741, 169
67, 53, 734, 105
68, 78, 736, 155
69, 84, 728, 147
70, 72, 723, 125
71, 12, 735, 12
72, 61, 737, 61
73, 11, 733, 11
74, 17, 730, 67
75, 76, 718, 135
76, 15, 724, 15
77, 9, 741, 66
78, 1, 715, 1
79, 58, 733, 58
80, 43, 722, 43
81, 22, 730, 100
82, 34, 737, 34
83, 32, 719, 109
84, 42, 718, 129
85, 101, 719, 187
86, 91, 710, 164
87, 3, 696, 3
88, 6, 726, 6
89, 34, 739, 95
90, 90, 715, 181
91, 83, 727, 165
92, 66, 721, 91
93, 35, 700, 132
94, 25, 710, 110
95, 40, 711, 90
96, 33, 727, 33
97, 39, 722, 39
98, 105, 730, 197
99, 100, 708, 179
100, 55, 712, 55
101, 105, 698, 207
102, 72, 712, 186
103, 45, 729, 111
104, 38, 706, 134
105, 8, 725, 195
106, 26, 739, 79
107, 31, 716, 117
108, 35, 730, 35
109, 95, 700, 191
110, 5, 728, 145
111, 62, 711, 94
112, 82, 710, 143
113, 78, 707, 137
114, 63, 711, 63
115, 68, 732, 104
116, 76, 708, 152
117, 16, 723, 116
118, 18, 730, 173
119, 15, 720, 83
120, 47, 725, 47
121, 33, 708, 89
122, 56, 727, 56
123, 64, 701, 235
124, 57, 719, 107
125, 73, 737, 157
126, 30, 720, 30
127, 3, 702, 87
128, 79, 716, 168
129, 44, 717, 44
130, 122, 703, 260
131, 82, 719, 182
132, 99, 703, 178
133, 59, 705, 126
134, 85, 695, 147
135, 84, 711, 204
136, 22, 696, 22
137, 77, 714, 136
138, 97, 714, 210
139, 24, 711, 24
140, 39, 714, 185
141, 50, 722, 50
142, 114, 723, 224
143, 68, 700, 150
144, 52, 708, 114
145, 29, 708, 29
146, 75, 718, 159
147, 67, 682, 96
148, 48, 730, 166
149, 23, 710, 23
150, 83, 681, 146
151, 36, 673, 36
152, 95, 698, 171
153, 94, 691, 170
154, 73, 694, 127
155, 65, 731, 86
156, 31, 722, 31
157, 77, 696, 213
158, 12, 703, 106
159, 70, 689, 180
160, 37, 699, 37
161, 112, 684, 221
162, 97, 690, 177
163, 81, 713, 155
164, 103, 702, 192
165, 113, 703, 249
166, 7, 710, 69
167, 70, 719, 115
168, 72, 719, 153
169, 63, 716, 216
170, 66, 704, 124
171, 28, 708, 28
172, 108, 668, 202
173, 96, 701, 176
174, 54, 702, 228
175, 61, 696, 191
176, 52, 692, 237
177, 13, 713, 13
178, 69, 702, 133
179, 75, 717, 131
180, 96, 691, 206
181, 92, 683, 165
182, 58, 718, 123
183, 5, 690, 248
184, 18, 700, 65
185, 24, 683, 185
186, 20, 706, 114
187, 20, 699, 88
188, 88, 694, 246
189, 30, 678, 72
190, 115, 663, 258
191, 38, 702, 38
192, 91, 705, 184
193, 98, 691, 178
194, 101, 681, 239
195, 2, 696, 160
196, 119, 675, 251
197, 33, 700, 203
198, 60, 700, 77
199, 44, 692, 99
200, 54, 692, 144
201, 6, 696, 242
202, 98, 680, 217
203, 53, 682, 226
204, 90, 673, 252
205, 110, 681, 239
206, 85, 690, 174
207, 65, 667, 231
208, 82, 718, 175
209, 107, 673, 199
210, 46, 693, 183
211, 79, 689, 138
212, 30, 709, 219
213, 21, 694, 102
214, 102, 695, 190
215, 117, 684, 277
216, 25, 675, 220
217, 23, 688, 238
218, 36, 674, 199
219, 67, 656, 257
220, 7, 700, 188
221, 74, 698, 128
222, 32, 676, 172
223, 116, 671, 245
224, 2, 709, 2
225, 123, 691, 263
226, 80, 696, 158
227, 118, 652, 251
228, 22, 667, 279
229, 1, 688, 206
230, 29, 682, 193
231, 53, 664, 53
232, 112, 669, 256
233, 111, 690, 220
234, 107, 696, 235
235, 89, 685, 189
236, 106, 684, 198
237, 79, 667, 226
238, 92, 679, 196
239, 5, 703, 5
240, 114, 664, 253
241, 19, 671, 234
242, 63, 674, 130
243, 1, 680, 85
244, 115, 664, 233
245, 47, 679, 271
246, 86, 665, 286
247, 103, 693, 222
248, 37, 674, 209
249, 81, 681, 141
250, 96, 688, 243
251, 124, 659, 276
252, 102, 677, 250
253, 129, 680, 293
254, 87, 676, 204
255, 11, 669, 121
256, 13, 664, 240
257, 32, 692, 32
258, 80, 659, 140
259, 94, 668, 265
260, 110, 661, 277
261, 110, 680, 218
262, 117, 655, 256
263, 100, 683, 266
264, 5, 661, 288
265, 59, 686, 59
266, 43, 675, 103
267, 81, 643, 227
268, 38, 677, 212
269, 120, 676, 255
270, 9, 658, 205
271, 86, 670, 158
272, 89, 688, 271
273, 118, 673, 254
274, 10, 669, 229
275, 46, 654, 244
276, 67, 648, 294
277, 129, 673, 315
278, 19, 676, 76
279, 91, 684, 232
280, 97, 672, 284
281, 127, 654, 285
282, 73, 674, 230
283, 104, 671, 211
284, 135, 663, 314
285, 85, 645, 318
286, 120, 656, 267
287, 104, 677, 194
288, 103, 657, 305
289, 109, 661, 212
290, 37, 689, 92
291, 88, 690, 291
292, 10, 647, 279
293, 57, 657, 57
294, 130, 660, 298
295, 4, 645, 270
296, 134, 645, 308
297, 76, 661, 214
298, 77, 659, 250
299, 109, 674, 236
300, 121, 658, 259
301, 117, 655, 247
302, 127, 664, 296
303, 113, 655, 272
304, 80, 674, 278
305, 116, 662, 273
306, 43, 655, 287
307, 128, 652, 301
308, 124, 656, 292
309, 54, 648, 307
310, 80, 672, 229
311, 139, 639, 327
312, 132, 636, 304
313, 116, 648, 262
314, 111, 635, 261
315, 125, 646, 285
316, 86, 669, 149
317, 99, 650, 208
318, 99, 638, 296
319, 121, 676, 274
320, 50, 657, 265
321, 123, 650, 292
322, 134, 633, 319
323, 58, 656, 260
324, 108, 635, 225
325, 106, 651, 215
326, 125, 643, 275
327, 128, 643, 290
328, 126, 642, 314
329, 35, 644, 247
330, 125, 657, 303
331, 122, 644, 267
332, 21, 631, 280
333, 15, 627, 339
334, 142, 616, 341
335, 126, 631, 284
336, 126, 647, 295
337, 130, 639, 329
338, 30, 627, 324
339, 93, 650, 269
340, 75, 635, 214
341, 97, 631, 268
342, 40, 649, 201
343, 81, 622, 302
344, 120, 637, 301
345, 14, 632, 289
346, 143, 633, 342
347, 113, 637, 223
348, 109, 631, 310
349, 136, 631, 320
350, 107, 629, 327
351, 133, 638, 306
352, 34, 639, 283
353, 100, 642, 299
354, 74, 636, 316
355, 111, 630, 326
356, 114, 640, 241
357, 21, 629, 344
358, 104, 623, 297
359, 140, 624, 342
360, 102, 636, 281
361, 131, 631, 299
362, 105, 600, 352
363, 49, 608, 324
364, 137, 619, 342
365, 94, 631, 200
366, 133, 626, 333
367, 69, 613, 309
368, 100, 620, 332
369, 124, 662, 274
370, 95, 638, 318
371, 139, 636, 331
372, 87, 629, 280
373, 127, 615, 309
374, 118, 628, 291
375, 137, 607, 337
376, 130, 623, 305
377, 108, 637, 313
378, 131, 627, 302
379, 98, 619, 325
380, 136, 627, 330
381, 138, 612, 353
382, 60, 591, 335
383, 92, 622, 336
384, 45, 616, 347
385, 141, 607, 332
386, 132, 613, 321
387, 117, 630, 264
388, 49, 610, 340
389, 57, 607, 328
390, 140, 615, 330
391, 138, 606, 345
392, 118, 594, 370
393, 119, 616, 323
394, 15, 601, 312
395, 27, 604, 334
396, 106, 634, 311
397, 26, 613, 346
398, 81, 621, 321
399, 48, 622, 317
400, 78, 618, 339
401, 109, 586, 325
402, 133, 611, 317
403, 86, 615, 351
404, 136, 612, 334
405, 3, 635, 287
406, 111, 607, 364
407, 141, 607, 343
408, 107, 591, 354
409, 71, 604, 332
410, 39, 607, 316
411, 131, 629, 310
412, 47, 607, 346
413, 109, 607, 348
414, 115, 606, 338
415, 61, 606, 311
416, 136, 602, 354
417, 128, 603, 344
418, 137, 604, 320
419, 146, 597, 360
420, 120, 565, 369
421, 102, 591, 360
422, 41, 610, 351
423, 94, 591, 368
424, 86, 593, 282
425, 83, 596, 337
426, 135, 591, 350
427, 12, 591, 371
428, 112, 586, 315
429, 144, 593, 358
430, 16, 596, 355
431, 125, 607, 340
432, 119, 634, 300
433, 13, 581, 363
434, 44, 626, 244
435, 142, 579, 352
436, 26, 583, 356
437, 111, 590, 365
438, 0, 603, 349
439, 42, 587, 348
440, 144, 585, 353
441, 51, 599, 363
442, 45, 569, 369
443, 17, 577, 360
444, 148, 573, 364
445, 98, 565, 374
446, 42, 598, 353
447, 143, 580, 348
448, 132, 597, 310
449, 95, 590, 348
450, 141, 606, 351
451, 128, 576, 375
452, 23, 574, 369
453, 106, 578, 366
454, 20, 588, 364
455, 112, 571, 374
456, 63, 558, 375
457, 31, 583, 355
458, 84, 598, 342
459, 134, 584, 352
460, 85, 583, 366
461, 28, 585, 351
462, 1, 565, 367
463, 92, 569, 357
464, 121, 613, 344
465, 59, 571, 361
